symbol,time,open,close,high,low,volume
btcusd,1426377600000,282.54,286.9,287.8,281.59,13427.5679489903
btcusd,1426464000000,286.71,291.22,295.2,286.45,22313.4246186589
btcusd,1426550400000,291.24,285.25,292.9,281.56,22235.3698545202
btcusd,1426636800000,285.11,257.21,285.25,248.0,89923.4157282993
btcusd,1426723200000,257.2,261.98,269.5,246.98,78451.5371757199
btcusd,1426809600000,261.7,262.19,267.0,259.36,16197.4779676901
btcusd,1426896000000,262.18,260.47,263.01,255.1,15082.6492190002
btcusd,1426982400000,260.6,268.82,270.8,259.74,18263.49075523
btcusd,1427068800000,268.6,267.23,271.5,262.0,23532.3849302196
btcusd,1427155200000,267.31,246.0,268.4,241.39,64117.8698714714
btcusd,1427241600000,246.0,246.29,250.95,235.7,53254.5317815111
btcusd,1427328000000,246.29,249.33,255.0,244.5,33260.9684126091
btcusd,1427414400000,249.21,246.5,250.45,245.23,22731.1119357996
btcusd,1427500800000,246.5,252.95,255.96,246.49,17724.6877323702
btcusd,1427587200000,252.9,242.74,253.01,238.89,31825.7683492687
btcusd,1427673600000,242.9,247.93,250.98,236.24,30725.3599198391
btcusd,1427760000000,247.93,244.51,248.8,242.0,22340.6019467
btcusd,1427846400000,244.56,246.93,248.71,239.21,23555.2695753395
btcusd,1427932800000,247.07,253.23,254.94,243.0,26215.5431042299
btcusd,1428019200000,253.33,254.24,256.49,250.31,28294.9928170996
btcusd,1428105600000,254.24,253.6,255.7,250.32,9458.99655888008
btcusd,1428192000000,253.7,260.5,261.25,251.55,23998.8744946
btcusd,1428278400000,260.75,255.73,262.45,253.4,20821.28788205
btcusd,1428364800000,255.62,253.7,257.9,253.01,10602.2521198901
btcusd,1428451200000,253.7,244.92,254.99,242.72,39627.09142625
btcusd,1428537600000,244.94,243.58,246.79,236.5,22642.2355530897
btcusd,1428624000000,243.56,236.12,243.74,230.75,37332.55695617
btcusd,1428710400000,236.12,236.86,240.58,233.72,17745.9435583901
btcusd,1428796800000,236.83,236.38,238.7,232.38,10100.9528618
btcusd,1428883200000,236.21,224.9,237.7,220.14,47137.0940119802
btcusd,1428969600000,224.9,220.16,225.75,216.37,40768.8300318196
btcusd,1429056000000,220.1,223.98,224.75,219.01,24034.52460674
btcusd,1429142400000,223.8,228.14,230.0,223.01,28949.2275375698
btcusd,1429228800000,228.23,222.4,228.98,219.58,27060.8607460999
btcusd,1429315200000,222.39,223.08,224.16,219.94,11898.00868101
btcusd,1429401600000,223.23,222.16,227.0,222.1,17571.7854684501
btcusd,1429488000000,222.28,224.21,227.0,221.24,19932.0480658499
btcusd,1429574400000,224.21,236.96,236.99,224.16,31768.4230911101
btcusd,1429660800000,236.18,234.14,238.99,232.0,22065.5891518798
btcusd,1429747200000,234.35,236.01,237.22,233.0,8848.92120824005
btcusd,1429833600000,235.82,231.38,236.51,228.7,22481.3834287597
btcusd,1429920000000,231.21,226.01,232.7,225.35,13390.7287583501
btcusd,1430006400000,226.1,219.7,226.84,213.92,40909.6564983194
btcusd,1430092800000,219.73,226.91,232.49,218.24,35237.9953226398
btcusd,1430179200000,227.44,225.3,228.05,222.16,17189.6973286701
btcusd,1430265600000,225.3,225.23,227.8,222.66,12204.2370919
btcusd,1430352000000,225.56,236.11,240.89,224.63,41361.8577556401
btcusd,1430438400000,236.18,231.78,239.25,231.26,17016.63985893
btcusd,1430524800000,231.75,234.81,235.79,231.75,8932.20058186999
btcusd,1430611200000,234.76,240.57,243.73,233.75,19159.4783793801
btcusd,1430697600000,240.69,238.54,243.6,236.98,24658.09328531
btcusd,1430784000000,238.68,235.87,239.49,231.05,26115.9077076287
btcusd,1430870400000,235.85,229.27,236.75,226.42,47524.9971656896
btcusd,1430956800000,229.04,237.3,239.79,227.81,27216.1271177794
btcusd,1431043200000,237.3,244.5,249.22,236.2,31065.299660569
btcusd,1431129600000,244.52,242.54,249.21,240.1,19372.3110458499
btcusd,1431216000000,242.53,240.73,245.95,238.79,11933.40665351
btcusd,1431302400000,240.8,242.46,245.49,238.5,15989.0772490301
btcusd,1431388800000,242.44,241.92,244.67,240.86,13639.32470388
btcusd,1431475200000,242.01,235.7,245.0,234.22,27912.3056392299
btcusd,1431561600000,235.72,236.7,238.39,232.1,19130.36373168
btcusd,1431648000000,236.7,237.3,239.0,233.88,9526.75229743002
btcusd,1431734400000,237.24,235.7,237.58,234.0,6100.36287139002
btcusd,1431820800000,235.85,236.15,238.24,235.6,4806.56015574001
btcusd,1431907200000,236.25,232.82,237.25,229.0,14181.5302039301
btcusd,1431993600000,232.83,231.7,233.99,231.19,5868.66140137003
btcusd,1432080000000,231.56,234.24,235.24,231.56,11419.18036701
btcusd,1432166400000,234.26,235.27,236.5,233.9,10508.6308148
btcusd,1432252800000,235.25,240.97,241.83,234.59,22839.33369777
btcusd,1432339200000,240.97,238.81,241.2,237.54,8514.03827738
btcusd,1432425600000,238.86,240.96,242.98,238.52,7277.27708444001
btcusd,1432512000000,240.92,237.1,241.12,236.1,8684.72025188011
btcusd,1432598400000,237.1,237.36,238.5,235.26,8818.48722363007
btcusd,1432684800000,237.37,236.48,239.3,235.0,9190.04045076002
btcusd,1432771200000,236.75,236.86,237.5,235.85,5791.21870790006
btcusd,1432857600000,236.83,236.52,237.16,235.02,6839.52884370013
btcusd,1432944000000,236.72,232.54,236.73,228.2,14770.9904026001
btcusd,1433030400000,232.35,228.7,232.69,227.0,11657.2744918001
btcusd,1433116800000,228.38,222.0,230.89,219.71,31722.4036283301
btcusd,1433203200000,222.01,224.68,226.0,220.97,16451.17196392
btcusd,1433289600000,224.7,225.14,227.0,222.26,17205.46368926
btcusd,1433376000000,225.14,223.24,225.77,222.64,11211.3224354001
btcusd,1433462400000,223.24,224.51,229.23,222.65,17603.3349192301
btcusd,1433548800000,224.7,225.66,228.0,223.9,6830.97598346001
btcusd,1433635200000,225.69,223.26,227.0,222.29,17255.8954814799
btcusd,1433721600000,223.29,228.76,230.63,223.25,28828.66238248
btcusd,1433808000000,228.79,229.06,232.07,227.79,16389.2326895102
btcusd,1433894400000,229.06,228.6,229.97,227.48,10773.5126227601
btcusd,1433980800000,228.61,230.0,230.7,228.6,9540.22374616021
btcusd,1434067200000,229.99,229.55,231.34,229.11,9752.03407847004
btcusd,1434153600000,229.51,232.87,234.3,228.4,11058.62709509
btcusd,1434240000000,232.86,233.54,235.44,232.51,8262.11109659006
btcusd,1434326400000,233.5,236.98,238.16,233.35,19153.6613626099
btcusd,1434412800000,236.97,252.17,254.0,236.0,50864.7583238214
btcusd,1434499200000,252.19,248.95,259.1,246.0,47507.5683200496
btcusd,1434585600000,248.96,249.51,253.7,243.0,27557.794017729
btcusd,1434672000000,249.38,244.56,252.13,243.5,23929.3557002399
btcusd,1434758400000,244.56,245.38,245.9,240.0,23906.5002143402
btcusd,1434844800000,245.38,244.25,245.69,241.09,8170.86177002009
btcusd,1434931200000,244.25,246.67,247.99,243.5,18508.5265582002
btcusd,1435017600000,246.69,244.25,247.35,242.0,11550.6436554402
btcusd,1435104000000,244.19,239.8,244.19,239.0,15567.4440662801
btcusd,1435190400000,239.75,242.05,243.0,239.5,8703.17619250004
btcusd,1435276800000,242.15,243.29,243.9,240.61,10163.3707055
btcusd,1435363200000,243.29,251.61,251.77,242.6,18134.8064699899
btcusd,1435449600000,251.6,248.71,252.06,247.25,12904.1308523801
btcusd,1435536000000,248.71,256.69,257.74,248.57,34766.0316297397
btcusd,1435622400000,256.7,263.07,269.0,253.05,47278.28915102
btcusd,1435708800000,262.9,258.1,264.81,252.77,21543.0013196194
btcusd,1435795200000,258.08,254.52,262.61,253.0,17333.69829282
btcusd,1435881600000,254.52,256.09,256.9,252.11,11646.4559955401
btcusd,1435968000000,256.12,260.58,262.64,253.57,9650.00914711006
btcusd,1436054400000,260.57,271.96,275.88,258.0,47847.8565046003
btcusd,1436140800000,271.82,269.23,278.69,267.33,56663.3721803999
btcusd,1436227200000,269.24,265.72,271.5,262.61,22261.54092507
btcusd,1436313600000,265.78,270.52,274.11,263.0,35178.2476229102
btcusd,1436400000000,270.49,269.23,274.0,266.22,24012.137251439
btcusd,1436486400000,269.22,285.36,296.1,268.58,89653.5230540641
btcusd,1436572800000,285.35,293.18,301.49,283.46,39246.4043114295
btcusd,1436659200000,293.19,311.15,316.23,291.81,60434.9840182201
btcusd,1436745600000,311.18,292.65,312.0,281.5,74185.0490593395
btcusd,1436832000000,292.6,286.83,297.25,286.0,23532.1861599986
btcusd,1436918400000,286.87,285.42,294.44,283.51,21724.7333698901
btcusd,1437004800000,285.42,278.94,295.0,275.21,52862.4232727901
btcusd,1437091200000,278.93,279.82,281.55,272.0,25360.4359180602
btcusd,1437177600000,279.52,277.25,283.33,276.12,15393.9051982101
btcusd,1437264000000,277.25,275.04,279.18,274.69,8015.1164459101
btcusd,1437350400000,275.04,280.2,280.5,273.5,12344.24155054
btcusd,1437436800000,280.2,275.55,282.1,275.09,13041.1505825201
btcusd,1437523200000,275.55,277.99,278.39,274.5,10965.62496006
btcusd,1437609600000,277.88,276.51,278.44,275.56,5434.12477348003
btcusd,1437696000000,276.48,288.6,289.93,276.02,24289.5171357097
btcusd,1437782400000,288.58,289.37,292.35,286.39,11608.5300555398
btcusd,1437868800000,289.36,293.01,294.57,288.12,9326.2778165402
btcusd,1437955200000,293.0,294.84,298.74,286.0,25470.1120774491
btcusd,1438041600000,294.73,295.23,298.93,293.61,14363.19270352
btcusd,1438128000000,295.24,289.92,295.68,286.02,15838.2144103802
btcusd,1438214400000,289.92,288.21,291.0,284.01,12138.69713341
btcusd,1438300800000,288.02,284.45,289.85,281.0,14587.8217347302
btcusd,1438387200000,284.45,280.31,284.99,276.53,12322.36791025
btcusd,1438473600000,280.31,282.44,283.44,276.26,11744.26292872
btcusd,1438560000000,282.44,281.28,287.05,279.7,14793.6287321401
btcusd,1438646400000,281.28,285.47,285.94,281.28,11989.2878240001
btcusd,1438732800000,285.47,282.41,285.94,279.7,8849.63224670005
btcusd,1438819200000,282.58,279.08,282.58,278.0,8941.09009878009
btcusd,1438905600000,279.08,280.19,281.0,276.07,12711.18708131
btcusd,1438992000000,280.04,261.34,280.32,260.62,36959.8970577295
btcusd,1439078400000,261.43,265.58,267.6,260.73,20867.9622514398
btcusd,1439164800000,265.69,265.1,267.72,262.17,10783.2602437502
btcusd,1439251200000,265.09,271.96,272.99,264.81,12654.8738087001
btcusd,1439337600000,271.97,267.09,273.75,265.8,16300.5160773704
btcusd,1439424000000,267.09,264.47,268.0,263.33,12871.1727444604
btcusd,1439510400000,264.47,266.09,268.97,262.13,13586.5873605401
btcusd,1439596800000,266.32,262.2,267.76,260.96,10398.4832834401
btcusd,1439683200000,262.04,259.9,262.9,256.5,27231.3411811996
btcusd,1439769600000,259.9,258.49,262.37,257.4,9940.91939962004
btcusd,1439856000000,258.5,214.0,258.5,162.0,88032.3993414708
btcusd,1439942400000,214.09,226.32,255.08,198.0,78315.0698080096
btcusd,1440028800000,226.27,235.54,237.94,226.27,26308.8703322898
btcusd,1440115200000,235.55,232.17,236.43,228.76,13064.1835835904
btcusd,1440201600000,232.46,230.27,234.71,221.77,20895.6134168098
btcusd,1440288000000,230.33,228.53,232.88,223.05,12119.3838932601
btcusd,1440374400000,228.1,210.5,228.69,207.62,53295.4079375003
btcusd,1440460800000,210.49,222.68,228.77,196.6,69277.6651737395
btcusd,1440547200000,222.68,226.12,232.38,220.1,23772.3959536101
btcusd,1440633600000,226.13,225.76,229.5,224.0,11742.6005854206
btcusd,1440720000000,225.66,231.83,238.9,220.11,27328.7033683592
btcusd,1440806400000,232.08,230.75,234.03,227.16,10072.0074190203
btcusd,1440892800000,230.9,229.99,233.96,225.2,8821.01196508001
btcusd,1440979200000,229.99,231.35,233.69,225.31,10923.5833990701
btcusd,1441065600000,231.06,228.24,232.39,226.55,9810.61182733012
btcusd,1441152000000,228.24,229.71,231.89,226.51,9011.8564672501
btcusd,1441238400000,229.71,227.25,229.96,226.1,6915.70967104004
btcusd,1441324800000,227.29,230.89,231.66,227.01,10799.5983151802
btcusd,1441411200000,230.88,235.84,239.76,230.01,12199.2302943002
btcusd,1441497600000,235.84,240.97,248.48,235.5,20519.6140310395
btcusd,1441584000000,241.0,240.85,243.0,239.03,6949.44115779007
btcusd,1441670400000,240.91,244.2,247.68,240.27,16374.8117545804
btcusd,1441756800000,244.2,239.07,245.57,238.38,14351.3852635301
btcusd,1441843200000,238.97,239.49,241.9,237.01,10791.4928060403
btcusd,1441929600000,239.4,240.6,242.89,228.42,10243.4920350901
btcusd,1442016000000,240.9,235.77,241.0,235.33,9280.94291521014
btcusd,1442102400000,235.86,230.96,236.85,228.95,10215.5830291401
btcusd,1442188800000,231.11,230.89,233.9,228.4,9416.99072288005
btcusd,1442275200000,231.07,230.93,232.93,227.33,7621.52812507004
btcusd,1442361600000,230.91,228.99,232.12,227.38,8185.35355617014
btcusd,1442448000000,228.99,233.61,235.94,228.99,12037.7899456201
btcusd,1442534400000,233.65,228.34,236.26,227.0,9007.77255259012
btcusd,1442620800000,233.79,232.09,234.19,231.5,4329.15727342001
btcusd,1442707200000,232.01,232.12,233.38,231.4,3457.17417392999
btcusd,1442793600000,232.11,227.22,232.97,226.38,9274.07985298007
btcusd,1442880000000,227.25,231.11,233.95,224.25,18854.9366088299
btcusd,1442966400000,231.43,230.54,233.0,230.03,5720.27547465002
btcusd,1443052800000,230.57,234.65,236.25,230.54,15377.2409667202
btcusd,1443139200000,234.65,235.26,237.7,233.05,9861.42777709997
btcusd,1443225600000,235.39,234.63,235.95,233.75,4796.04811748002
btcusd,1443312000000,234.63,233.37,234.78,233.0,2592.00155383
btcusd,1443398400000,233.37,240.43,241.44,233.37,12488.2201599902
btcusd,1443484800000,240.43,236.8,241.5,236.61,9459.77890536007
btcusd,1443571200000,236.9,236.49,238.78,235.11,5152.91520089002
btcusd,1443657600000,236.72,238.48,240.09,236.19,6107.43096947003
btcusd,1443744000000,238.25,237.86,240.0,237.33,5607.98936459
btcusd,1443830400000,237.84,239.79,241.11,237.68,6221.09736250003
btcusd,1443916800000,239.73,239.5,240.93,239.29,2081.94241537
btcusd,1444003200000,239.47,242.0,242.89,236.24,12198.9370202802
btcusd,1444089600000,242.01,247.36,249.01,241.51,16277.3495449002
btcusd,1444176000000,247.35,244.0,247.93,243.5,8806.62652877009
btcusd,1444262400000,244.0,243.0,245.65,242.62,6046.70528353999
btcusd,1444348800000,242.99,244.82,245.45,242.63,3572.48926214999
btcusd,1444435200000,244.93,246.01,246.41,243.5,4196.52667741001
btcusd,1444521600000,245.93,247.99,248.73,243.75,4868.94170189005
btcusd,1444608000000,247.92,246.17,248.45,245.21,5203.50998203004
btcusd,1444694400000,246.15,251.25,253.43,244.0,16746.3196923102
btcusd,1444780800000,251.08,253.5,255.95,250.1,10143.2669366501
btcusd,1444867200000,253.5,255.19,257.5,253.44,10462.8704923201
btcusd,1444953600000,255.19,263.45,267.83,254.91,21966.84227808
btcusd,1445040000000,263.47,272.9,275.19,258.32,42840.6676771494
btcusd,1445126400000,272.9,265.01,274.66,263.3,15347.1930916302
btcusd,1445212800000,265.29,265.1,268.28,262.35,10903.4191689701
btcusd,1445299200000,265.02,270.97,273.97,264.39,14439.64408514
btcusd,1445385600000,270.99,267.8,272.28,264.1,10617.4462959401
btcusd,1445472000000,267.99,275.83,279.97,267.3,27240.7695845001
btcusd,1445558400000,275.83,279.21,280.9,275.15,15857.5633378301
btcusd,1445644800000,279.04,284.19,284.47,279.0,13934.5865672404
btcusd,1445731200000,284.19,284.79,295.99,281.2,40017.6507968993
btcusd,1445817600000,284.7,287.22,287.92,282.25,17157.5562752399
btcusd,1445904000000,287.22,295.29,298.86,286.71,26822.8422907294
btcusd,1445990400000,295.29,304.5,307.99,295.29,35610.6397048694
btcusd,1446076800000,304.5,314.88,321.53,301.5,51213.84331228
btcusd,1446163200000,314.23,328.19,336.0,313.82,62862.2379375905
btcusd,1446249600000,328.2,316.0,335.87,307.2,42942.3117877901
btcusd,1446336000000,316.0,330.23,333.49,313.6,25673.0870176499
btcusd,1446422400000,330.23,365.33,373.12,326.8,71218.1479877504
btcusd,1446508800000,365.08,405.0,423.88,361.11,171811.474232742
btcusd,1446595200000,404.98,409.24,504.0,366.66,274470.238233948
btcusd,1446681600000,409.23,387.14,449.95,370.0,157932.047982652
btcusd,1446768000000,387.93,375.56,396.78,351.2,106656.205296153
btcusd,1446854400000,375.56,384.99,392.23,371.32,34416.7134629302
btcusd,1446940800000,384.28,374.1,390.33,365.56,30831.9230109598
btcusd,1447027200000,374.52,381.1,388.99,360.0,38111.9548491391
btcusd,1447113600000,381.1,340.18,383.4,327.02,88482.2856964404
btcusd,1447200000000,340.18,314.45,343.79,300.28,117018.931485865
btcusd,1447286400000,314.45,336.84,346.44,314.14,57236.7552054516
btcusd,1447372800000,336.86,338.53,343.75,326.22,29935.630229709
btcusd,1447459200000,338.54,333.37,340.72,328.5,20324.6267692602
btcusd,1447545600000,333.39,320.52,336.6,315.0,31597.1678628498
btcusd,1447632000000,320.8,332.1,335.0,315.2,25747.0142364501
btcusd,1447718400000,332.16,336.29,342.5,331.05,27167.9770198597
btcusd,1447804800000,336.29,335.94,338.99,327.91,15625.5383197102
btcusd,1447891200000,335.83,326.5,336.57,324.02,18932.5528605301
btcusd,1447977600000,326.49,322.2,326.77,309.46,30160.0102475389
btcusd,1448064000000,322.29,327.84,329.35,318.95,10478.8557161701
btcusd,1448150400000,327.84,324.66,327.85,320.36,7051.90999034007
btcusd,1448236800000,324.66,323.63,327.5,320.9,7775.67515741017
btcusd,1448323200000,323.65,320.1,323.77,315.55,9618.01049005007
btcusd,1448409600000,320.49,329.85,332.43,316.02,20618.16569952
btcusd,1448496000000,329.85,354.0,369.9,329.35,81494.1298063883
btcusd,1448582400000,354.0,358.9,367.0,348.18,34902.8588615199
btcusd,1448668800000,359.0,358.6,362.44,351.0,19427.6777883994
btcusd,1448755200000,358.54,373.89,376.0,355.17,25800.6895178296
btcusd,1448841600000,373.84,376.88,384.99,368.11,47495.8553783626
btcusd,1448928000000,376.89,362.59,379.99,353.1,44101.9174780196
btcusd,1449014400000,362.59,359.12,363.22,346.13,31554.7711214792
btcusd,1449100800000,359.12,360.53,371.5,352.25,27383.7998960896
btcusd,1449187200000,360.62,363.17,364.4,354.31,14651.48749597
btcusd,1449273600000,363.04,389.79,395.0,362.08,46142.2954009557
btcusd,1449360000000,390.01,390.6,407.57,386.01,60599.9246639897
btcusd,1449446400000,390.88,396.7,404.24,384.53,33608.0116661191
btcusd,1449532800000,397.0,422.0,422.39,388.37,33197.6232290996
btcusd,1449619200000,422.0,418.73,426.59,405.0,52055.3207085403
btcusd,1449705600000,418.86,414.94,421.82,411.09,21325.4436757199
btcusd,1449792000000,414.88,457.0,458.99,414.8,75656.53043328
btcusd,1449878400000,456.32,435.61,475.04,402.5,104706.951044479
btcusd,1449964800000,435.61,433.36,443.92,415.24,33630.9154140993
btcusd,1450051200000,432.91,442.59,450.0,427.3,27298.3671313097
btcusd,1450137600000,442.55,466.01,467.29,442.51,41307.2211420201
btcusd,1450224000000,466.43,454.94,469.99,440.0,67047.01540226
btcusd,1450310400000,454.94,455.57,458.56,446.21,17868.8555859299
btcusd,1450396800000,455.71,463.52,466.6,450.1,27050.4515447595
btcusd,1450483200000,463.51,462.44,467.0,452.0,21223.5797220801
btcusd,1450569600000,462.45,442.62,462.78,431.5,46323.16552625
btcusd,1450656000000,442.62,437.52,447.45,424.37,43203.8050521996
btcusd,1450742400000,437.81,435.65,443.64,433.0,18516.1208485401
btcusd,1450828800000,435.05,442.62,445.76,433.62,16464.7867774501
btcusd,1450915200000,442.62,456.13,459.1,442.45,19865.73831943
btcusd,1451001600000,456.02,455.47,460.0,445.0,15176.7280263202
btcusd,1451088000000,455.3,416.51,460.05,405.5,96491.8801717031
btcusd,1451174400000,416.35,422.32,424.89,407.0,27798.8155107298
btcusd,1451260800000,421.82,420.24,429.0,417.01,24284.3300766094
btcusd,1451347200000,420.11,431.79,433.55,418.01,22073.5631997087
btcusd,1451433600000,431.77,423.55,434.0,420.0,22247.5964583399
btcusd,1451520000000,423.51,429.02,432.59,412.5,21403.6592821297
btcusd,1451606400000,429.17,433.98,436.49,426.26,13077.6689080902
btcusd,1451692800000,433.89,432.7,435.8,430.0,6347.95293087006
btcusd,1451779200000,432.66,428.39,433.07,421.73,19201.8333631701
btcusd,1451865600000,428.63,432.9,435.67,426.97,12950.3820324601
btcusd,1451952000000,432.61,431.84,434.91,427.91,11172.00381734
btcusd,1452038400000,431.99,428.89,432.24,425.03,9440.11476438009
btcusd,1452124800000,428.2,458.78,462.0,427.11,55448.6234845102
btcusd,1452211200000,458.41,454.0,465.0,446.55,29967.9530869499
btcusd,1452297600000,454.0,449.23,456.01,447.07,8950.47934716013
btcusd,1452384000000,449.23,449.35,450.26,441.01,13778.25596659
btcusd,1452470400000,449.34,449.26,452.49,443.42,14814.6119199102
btcusd,1452556800000,449.26,432.04,449.98,427.01,20739.2880791601
btcusd,1452643200000,431.99,431.11,436.36,416.0,33154.9077132893
btcusd,1452729600000,431.09,429.25,435.0,426.0,13304.53778619
btcusd,1452816000000,429.27,359.16,429.43,357.02,123890.270719768
btcusd,1452902400000,359.16,388.4,392.5,352.5,74062.2601930609
btcusd,1452988800000,388.43,382.02,393.31,378.76,20715.0043007396
btcusd,1453075200000,382.11,387.1,390.0,375.01,19469.0440436899
btcusd,1453161600000,387.04,378.93,388.61,377.41,17187.6360388202
btcusd,1453248000000,378.94,419.55,428.0,375.01,82802.5015288706
btcusd,1453334400000,419.65,411.01,424.57,405.0,29020.2464755995
btcusd,1453420800000,411.0,380.96,411.2,371.25,62213.9195626901
btcusd,1453507200000,381.0,385.57,394.81,379.85,21470.9185029697
btcusd,1453593600000,385.55,402.77,407.33,385.1,23219.9278372799
btcusd,1453680000000,402.76,390.96,402.77,384.0,22664.6396721299
btcusd,1453766400000,390.91,391.41,398.0,386.66,13322.8704291702
btcusd,1453852800000,391.23,394.97,396.99,389.66,8538.43203569005
btcusd,1453939200000,394.7,378.39,395.48,375.01,25024.0811380898
btcusd,1454025600000,378.15,377.6,386.0,360.03,62204.8110290904
btcusd,1454112000000,377.4,376.56,380.6,374.0,10501.94797823
btcusd,1454198400000,376.31,365.52,378.9,362.57,14887.7786902702
btcusd,1454284800000,365.58,371.42,379.27,363.23,24797.1967585497
btcusd,1454371200000,371.22,372.9,374.8,369.69,10443.4621385602
btcusd,1454457600000,372.9,368.98,374.0,365.65,13195.1501968501
btcusd,1454544000000,369.0,389.96,393.89,368.65,37339.9192621993
btcusd,1454630400000,389.98,386.54,393.0,384.19,16879.2358687401
btcusd,1454716800000,386.54,373.75,386.54,365.0,40202.1338467397
btcusd,1454803200000,373.71,372.01,377.8,369.17,13056.0623936601
btcusd,1454889600000,372.26,370.49,377.0,369.01,16881.2055217402
btcusd,1454976000000,370.29,374.31,377.96,370.04,9216.51889923005
btcusd,1455062400000,374.43,381.17,387.0,373.13,33532.2458581795
btcusd,1455148800000,380.97,377.99,383.23,372.25,14521.3280197901
btcusd,1455235200000,378.0,382.94,383.53,377.04,10146.8358453701
btcusd,1455321600000,382.94,393.0,393.0,382.55,14755.5376559102
btcusd,1455408000000,392.99,408.3,408.66,392.93,29423.6760943995
btcusd,1455494400000,408.3,399.9,412.5,395.23,30129.68519329
btcusd,1455580800000,400.08,407.27,408.77,398.66,13991.0567774101
btcusd,1455667200000,407.37,414.88,421.9,405.16,30400.7648936099
btcusd,1455753600000,414.89,421.5,426.21,412.51,25228.63442938
btcusd,1455840000000,421.51,419.85,422.54,412.0,13268.5562468301
btcusd,1455926400000,419.72,438.7,445.96,419.72,47477.18201239
btcusd,1456012800000,438.73,440.49,451.6,428.01,43012.3640972995
btcusd,1456099200000,440.49,440.27,442.5,433.01,16337.4664398802
btcusd,1456185600000,440.25,421.4,442.67,416.24,32431.1430751307
btcusd,1456272000000,421.5,426.36,427.5,409.69,22426.1089972303
btcusd,1456358400000,426.36,424.88,430.0,419.5,13595.7603084503
btcusd,1456444800000,424.89,435.49,435.9,419.83,18860.3418934703
btcusd,1456531200000,435.49,434.3,438.6,431.81,11592.3533681902
btcusd,1456617600000,434.03,434.45,437.89,422.1,19852.271098541
btcusd,1456704000000,434.46,438.99,445.0,430.51,20389.4604615806
btcusd,1456790400000,439.53,434.82,442.79,427.26,19625.8327754207
btcusd,1456876800000,434.99,422.09,436.45,421.11,16463.1291526108
btcusd,1456963200000,421.7,420.56,424.43,416.4,20874.0514007299
btcusd,1457049600000,420.19,408.82,423.99,407.5,21749.41985593
btcusd,1457136000000,408.71,397.36,410.14,389.0,46951.8516013802
btcusd,1457222400000,397.37,403.75,409.5,392.01,19707.20471997
btcusd,1457308800000,403.77,412.7,415.8,401.51,15306.2213302601
btcusd,1457395200000,412.62,411.35,416.0,406.0,10227.45551202
btcusd,1457481600000,411.34,413.05,414.5,407.47,9027.75321888006
btcusd,1457568000000,412.9,416.51,418.24,410.68,13709.0829207499
btcusd,1457654400000,416.64,420.47,423.6,415.5,15464.77864266
btcusd,1457740800000,420.49,410.01,421.81,406.38,17020.4255446301
btcusd,1457827200000,410.01,411.87,416.0,410.0,7628.34253444003
btcusd,1457913600000,412.0,415.91,417.99,411.7,9210.43225850004
btcusd,1458000000000,415.99,415.5,418.82,412.78,9632.10565438
btcusd,1458086400000,415.52,417.28,418.0,413.96,7066.70644692
btcusd,1458172800000,417.28,418.75,420.6,416.67,8308.82137835004
btcusd,1458259200000,418.71,407.86,418.86,403.01,21090.8603561199
btcusd,1458345600000,407.5,408.68,412.0,404.0,8954.99064014006
btcusd,1458432000000,408.7,411.25,413.2,407.92,5655.4961424001
btcusd,1458518400000,410.81,411.88,412.14,406.0,7818.38780842005
btcusd,1458604800000,411.85,417.7,418.68,409.88,10196.10581222
btcusd,1458691200000,417.7,418.12,419.72,415.83,7195.02123423
btcusd,1458777600000,418.12,415.3,418.13,414.0,7559.67108635999
btcusd,1458864000000,415.3,416.0,417.03,413.03,3690.24588063
btcusd,1458950400000,416.02,416.71,419.4,413.2,5039.73935941999
btcusd,1459036800000,416.72,427.36,431.0,415.79,22410.75689622
btcusd,1459123200000,427.34,424.06,427.99,422.38,9241.01649983012
btcusd,1459209600000,424.03,416.0,426.41,406.51,23306.7306002192
btcusd,1459296000000,415.87,413.12,416.0,408.58,9037.93067535006
btcusd,1459382400000,413.04,416.02,418.25,413.04,7268.31765999004
btcusd,1459468800000,416.34,417.9,417.9,414.0,5456.76943887004
btcusd,1459555200000,417.89,420.3,422.8,417.53,6070.78823934049
btcusd,1459641600000,420.31,420.6,421.82,416.0,4254.11994825
btcusd,1459728000000,420.99,420.46,421.2,416.24,5751.29314237999
btcusd,1459814400000,420.46,423.75,425.0,419.61,7261.82082675003
btcusd,1459900800000,423.75,422.57,424.68,421.69,5680.19307306001
btcusd,1459987200000,422.52,422.28,422.86,417.78,7727.14024559007
btcusd,1460073600000,422.29,418.5,424.49,415.5,9847.57852609005
btcusd,1460160000000,418.23,418.47,418.76,412.0,6326.97349855005
btcusd,1460246400000,418.48,421.32,422.9,417.49,4248.02175640005
btcusd,1460332800000,421.32,423.74,423.9,418.8,6404.8393151
btcusd,1460419200000,423.75,426.59,430.0,423.56,14772.7050721801
btcusd,1460505600000,426.78,424.75,427.68,423.0,6666.45445863012
btcusd,1460592000000,424.77,426.01,426.49,424.01,4132.51666239001
btcusd,1460678400000,426.01,431.48,432.49,426.01,15836.3444328502
btcusd,1460764800000,431.06,432.04,435.67,430.47,7705.23014106003
btcusd,1460851200000,432.52,428.51,433.49,426.37,8483.81721252005
btcusd,1460937600000,428.51,430.03,430.91,426.52,7577.09982227003
